,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,dreb,oreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
6206,SMITHST01 ,1997,Steve,Smith,ATL,N,4,160,99,9,2,11,9,2,3,5,17,68,39,16,11,20,10
6207,SMITSRI01 ,1997,Rik,Smits,IND,N,16,476,265,68,17,85,20,8,14,21,67,209,105,64,55,1,0
6208,STARKJO01 ,1997,John,Starks,NYK,N,10,314,164,36,4,40,23,16,1,11,35,125,59,24,21,59,25
6209,STOCKJO01 ,1997,John,Stockton,UTA,N,20,596,222,44,16,60,155,31,3,48,54,164,81,71,51,26,9
6210,STOUDDA01 ,1997,Damon,Stoudamire,POR,N,4,166,71,11,6,17,38,5,1,16,13,63,25,13,13,22,8
6211,STRICMA01 ,1997,Mark,Strickland,MIA,N,3,28,9,5,2,7,0,0,1,0,4,5,4,2,1,0,0
6212,SURABO01  ,1997,Bob,Sura,CLE,N,3,31,4,3,0,3,4,1,0,2,4,5,1,3,2,2,0
6213,THOMACA01 ,1997,Carl,Thomas,CLE,N,1,11,2,0,1,1,0,0,0,0,2,1,0,3,2,0,0
6214,VANEXNI01 ,1997,Nick,Van Exel,LAL,N,13,367,151,23,9,32,54,8,1,22,30,151,50,40,29,70,22
6215,VANHOKE01 ,1997,Keith,Vanhorn,NJN,N,3,77,38,7,2,9,1,0,0,2,7,29,13,15,12,2,0
6216,VAUGHDA02 ,1997,David,Vaughn,NJN,N,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6217,VAUGHJA01 ,1997,Jacque,Vaughn,UTA,N,7,24,7,3,0,3,4,0,0,4,0,10,2,2,2,2,1
6218,WALLARA01 ,1997,Rasheed,Wallace,POR,N,4,157,58,12,7,19,11,2,2,5,16,47,23,16,8,5,4
6219,WARDCH01  ,1997,Charlie,Ward,NYK,N,10,261,66,25,3,28,60,20,2,17,24,55,23,16,11,21,9
6220,WENNIBI01 ,1997,Bill,Wennington,CHI,N,16,119,44,11,3,14,3,6,2,8,23,38,20,8,4,0,0
6221,WESLEDA01 ,1997,David,Wesley,CHA,N,9,285,90,13,5,18,60,7,0,19,25,83,33,21,15,21,9
6222,WESTMA01  ,1997,Mark,West,IND,N,4,11,3,0,1,1,0,0,0,0,4,2,1,3,1,0,0
6223,WHEATDE01 ,1997,Dejuan,Wheat,MIN,N,1,3,2,1,0,1,0,1,0,0,0,2,1,0,0,0,0
6224,WILLIAA01 ,1997,Aaron,Williams,SEA,N,3,7,2,0,1,1,0,0,1,1,0,3,0,2,2,0,0
6225,WILLIBU01 ,1997,Buck,Williams,NYK,N,3,45,14,9,7,16,1,0,1,3,5,9,4,8,6,0,0
6226,WILLIHO01 ,1997,Hotrod,Williams,PHO,N,3,33,6,2,2,4,1,0,2,0,8,7,2,3,2,0,0
6227,WILLIJA01 ,1997,Jayson,Williams,NJN,N,3,116,21,22,20,42,5,2,3,2,8,21,9,6,3,0,0
6228,WILLIKE01 ,1997,Kevin,Willis,HOU,N,5,168,56,35,18,53,5,8,3,12,21,55,22,16,12,1,0
6229,WILLIMI01 ,1997,Michael,Williams,MIN,N,4,58,20,7,2,9,11,3,1,3,14,15,6,9,7,2,1
6230,WILLIMO01 ,1997,Monty,Williams,SAS,N,5,28,12,4,2,6,1,0,0,4,2,8,5,3,2,0,0
6231,WILLITR01 ,1997,Travis,Williams,CHA,N,4,18,5,4,1,5,0,1,1,0,3,3,1,4,3,0,0
6232,WILLIWA01 ,1997,Walt,Williams,POR,N,4,102,53,11,3,14,9,1,0,1,18,31,17,14,11,15,8
6233,WINGADA01 ,1997,David,Wingate,SEA,N,3,13,8,2,2,4,2,1,0,1,1,5,2,6,4,0,0
6234,ABDULTA01 ,1998,Tariq,Abdul-wahad,SAC,N,5,99,43,13,6,19,4,4,4,3,8,33,15,16,13,1,0
6235,ALLENRA02 ,1998,Ray,Allen,MIL,N,3,120,67,14,8,22,13,3,1,11,9,47,25,13,8,19,9
6236,ANDERNI01 ,1998,Nick,Anderson,ORL,N,4,152,83,20,7,27,9,9,0,10,12,79,29,19,14,42,11
6237,ANDERSH01 ,1998,Shandon,Anderson,UTA,N,11,297,104,33,8,41,13,6,3,14,34,77,37,34,24,14,6
6238,ANTHOGR01 ,1998,Greg,Anthony,POR,N,13,225,67,10,4,14,32,13,1,9,25,55,18,34,23,31,8
6239,ARMSTBJ01 ,1998,B.j.,Armstrong,ORL,N,2,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
6240,ARMSTDA01 ,1998,Darrell,Armstrong,ORL,N,4,163,59,14,6,20,25,9,0,25,16,46,17,16,16,24,9
6241,ASKINKE01 ,1998,Keith,Askins,MIA,N,4,27,0,2,2,4,0,2,1,0,5,4,0,0,0,3,0
6242,AUGMOST01 ,1998,Stacey,Augmon,POR,N,13,176,35,23,10,33,5,8,3,3,15,28,10,18,15,1,0
6243,AUSTIIS01 ,1998,Isaac,Austin,ORL,N,4,112,26,9,7,16,8,4,3,8,14,23,9,12,8,2,0
6244,BAILETH01 ,1998,Thurl,Bailey,UTA,N,11,115,37,10,5,15,2,3,6,8,19,33,17,4,3,0,0
6245,BARKLCH01 ,1998,Charles,Barkley,HOU,N,4,157,94,42,13,55,15,6,2,8,12,68,36,30,20,7,2
6246,BARRYJO01 ,1998,Jon,Barry,SAC,N,5,112,40,7,3,10,9,6,1,9,9,34,12,12,11,19,5
6247,BESTTR01  ,1998,Travis,Best,IND,N,11,150,46,10,7,17,21,4,1,14,34,46,16,13,12,10,2
6248,BLAYLMO01 ,1998,Mookie,Blaylock,ATL,N,9,358,113,30,6,36,36,18,2,30,11,135,44,15,7,51,18
6249,BRANDTE01 ,1998,Terrell,Brandon,MIN,N,4,161,77,28,2,30,28,9,2,14,11,69,31,13,12,5,3
6250,BROWNGE02 ,1998,Gerald,Brown,PHO,N,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6251,BROWNPJ01 ,1998,P.j.,Brown,MIA,N,5,144,51,17,14,31,5,2,2,3,17,45,21,10,9,1,0
6252,BRUNSRI01 ,1998,Rick,Brunson,NYK,N,9,18,6,0,1,1,2,0,0,4,3,5,2,2,2,0,0
6253,BRYANKO01 ,1998,Kobe,Bryant,LAL,N,8,315,158,42,13,55,37,15,10,31,24,142,61,35,28,23,8
6254,BUECHJU01 ,1998,Jud,Buechler,DET,N,5,84,8,9,4,13,3,3,1,3,6,15,3,0,0,8,2
6255,BULLAMA01 ,1998,Matt,Bullard,HOU,N,2,8,7,0,0,0,1,0,0,0,0,2,2,2,2,1,1
6256,CAMBYMA01 ,1998,Marcus,Camby,NYK,N,20,509,207,102,51,153,6,24,38,15,76,143,81,73,45,1,0
6257,CARRAN01  ,1998,Antoine,Carr,HOU,N,4,37,8,4,3,7,4,0,1,4,19,11,4,0,0,0,0
6258,CASSESA01 ,1998,Sam,Cassell,MIL,N,3,102,46,6,0,6,26,3,0,7,14,32,16,16,14,1,0
6259,CATOKE01  ,1998,Kelvin,Cato,POR,N,8,43,6,1,6,7,2,1,1,2,13,9,1,10,4,0,0
6260,CAUSWDU01 ,1998,Duane,Causwell,MIA,N,4,20,6,2,0,2,1,1,0,0,2,2,1,6,4,0,0
6261,CHAPMRE01 ,1998,Rex,Chapman,PHO,N,3,57,17,4,2,6,6,1,0,4,9,21,6,4,3,6,2
6262,CHILDCH01 ,1998,Chris,Childs,NYK,N,20,494,94,39,8,47,73,13,1,30,64,93,33,26,19,28,9
6263,CORBITY01 ,1998,Tyrone,Corbin,ATL,N,9,268,69,26,7,33,16,6,0,8,20,72,30,4,3,23,6
6264,CRAWFCH01 ,1998,Chris,Crawford,ATL,N,6,125,59,13,6,19,5,1,1,6,19,48,16,26,23,14,4
6265,CROSHAU01 ,1998,Austin,Croshere,IND,N,1,1,2,0,1,1,0,0,0,0,0,1,0,2,2,0,0
6266,CURRYDE01 ,1998,Dell,Curry,MIL,N,3,49,9,4,0,4,1,3,0,0,5,15,2,4,4,8,1
6267,CURRYMI01 ,1998,Michael,Curry,MIL,N,3,59,20,3,1,4,3,2,1,2,8,12,7,6,6,1,0
6268,DANIEAN01 ,1998,Antonio,Daniels,SAS,N,15,106,27,9,1,10,16,4,0,10,7,21,9,6,5,6,4
6269,DAVISAN01 ,1998,Antonio,Davis,IND,N,13,326,103,69,23,92,8,5,14,20,39,75,31,62,41,0,0
6270,DAVISDA01 ,1998,Dale,Davis,IND,N,13,394,118,87,45,132,11,10,18,21,42,77,45,50,28,0,0
6271,DELEBI01  ,1998,Bison,Dele,DET,N,5,122,53,20,12,32,1,3,2,7,25,40,24,9,5,0,0
6272,DICKEMI01 ,1998,Michael,Dickerson,HOU,N,4,82,17,2,2,4,3,2,3,2,8,22,6,4,2,8,3
6273,DIVACVL01 ,1998,Vlade,Divac,SAC,N,5,198,81,41,9,50,23,8,4,19,17,56,25,36,30,5,1
6274,DOLEAMI01 ,1998,Michael,Doleac,ORL,N,4,43,17,7,5,12,0,0,1,3,6,18,5,9,7,1,0
6275,DREWBR01  ,1998,Bryce,Drew,HOU,N,1,4,2,2,1,3,2,0,0,0,1,1,1,2,0,0,0
6276,DUDLECH02 ,1998,Chris,Dudley,NYK,N,18,294,43,55,27,82,5,9,8,9,63,38,16,28,11,0,0
6277,DUMARJO01 ,1998,Joe,Dumars,DET,N,5,153,51,6,1,7,13,2,0,9,9,39,19,3,3,19,10
6278,DUNCATI01 ,1998,Tim,Duncan,SAS,N,17,733,395,140,55,195,48,13,45,52,50,282,144,143,107,3,0
6279,EISLEHO01 ,1998,Howard,Eisley,UTA,N,11,241,81,17,3,20,32,7,3,20,27,71,26,29,24,24,5
6280,ELIEMA01  ,1998,Mario,Elie,SAS,N,17,526,135,50,9,59,50,22,2,25,42,112,43,49,41,30,8
6281,ELLIOSE01 ,1998,Sean,Elliott,SAS,N,17,574,203,47,11,58,45,9,4,21,50,153,68,59,45,55,22
6282,EWINGPA01 ,1998,Patrick,Ewing,NYK,N,11,347,144,82,14,96,6,7,8,10,35,135,58,36,28,0,0
6283,FISHEDE01 ,1998,Derek,Fisher,LAL,N,8,238,78,23,6,29,39,8,0,11,20,67,28,15,12,29,10
6284,FOSTEGR01 ,1998,Greg,Foster,UTA,N,8,70,16,7,1,8,1,1,0,3,11,19,8,0,0,0,0
6285,FOXRI01   ,1998,Rick,Fox,LAL,N,8,181,53,13,9,22,12,4,5,14,26,60,24,1,1,21,4
6286,FULLETO02 ,1998,Todd,Fuller,UTA,N,10,105,26,20,8,28,0,0,2,5,21,26,10,10,6,0,0
6287,FUNDELA01 ,1998,Lawrence,Funderburke,SAC,N,3,31,10,2,2,4,1,3,0,3,3,12,5,0,0,0,0
6288,GARNEKE01 ,1998,Kevin,Garnett,MIN,N,4,170,87,32,16,48,15,7,8,13,10,79,35,23,17,2,0
6289,GARREDE01 ,1998,Dean,Garrett,MIN,N,4,92,22,7,9,16,5,2,3,2,16,18,10,5,2,0,0
6290,GARRIPA01 ,1998,Pat,Garrity,PHO,N,3,52,27,3,6,9,1,1,1,3,9,17,9,6,6,3,3
6291,GATLICH01 ,1998,Chris,Gatling,MIL,N,2,12,0,2,1,3,0,1,0,2,3,2,0,2,0,0,0
6292,GEIGEMA01 ,1998,Matt,Geiger,PHI,N,8,239,108,38,23,61,6,9,6,13,29,96,42,29,24,1,0
6293,GILLIAR01 ,1998,Armen,Gilliam,MIL,N,3,35,17,5,0,5,1,2,1,1,4,15,6,5,5,0,0
6294,GRANTBR01 ,1998,Brian,Grant,POR,N,13,482,171,85,34,119,14,10,16,21,48,119,63,72,45,0,0
6295,GRANTHA01 ,1998,Harvey,Grant,PHI,N,4,29,2,3,1,4,0,0,1,0,1,1,1,0,0,0,0
6296,GRANTHO01 ,1998,Horace,Grant,ORL,N,4,128,27,14,14,28,5,2,2,2,12,30,11,8,5,0,0
6297,GRAYED01  ,1998,Ed,Gray,ATL,N,8,71,44,7,2,9,4,6,1,2,11,41,15,11,10,11,4
6298,GUGLITO01 ,1998,Tom,Gugliotta,PHO,N,3,118,32,19,6,25,10,4,3,8,10,35,13,8,6,0,0
6299,HAMMOTO01 ,1998,Tom,Hammonds,MIN,N,4,18,4,2,0,2,0,0,0,1,4,0,0,4,4,0,0
6300,HARDAAN01 ,1998,Anfernee,Hardaway,ORL,N,4,167,76,11,9,20,22,9,1,12,13,57,20,39,30,13,6
6301,HARDATI01 ,1998,Tim,Hardaway,MIA,N,5,182,45,11,3,14,32,5,1,18,14,56,15,16,10,25,5
6302,HARPEDE01 ,1998,Derek,Harper,LAL,N,7,113,30,9,1,10,15,2,0,4,2,31,13,6,3,10,1
6303,HARPRMA01 ,1998,Matt,Harpring,ORL,N,4,82,33,13,7,20,7,1,0,5,9,26,12,11,8,5,1
6304,HARRIOT01 ,1998,Othella,Harrington,HOU,N,4,42,22,9,5,14,1,0,1,3,2,14,9,6,4,0,0
6305,HAWKIMI01 ,1998,Michael,Hawkins,SAC,N,2,10,2,0,0,0,0,0,0,0,1,1,0,2,2,1,0
6306,HENDEAL01 ,1998,Alan,Henderson,ATL,N,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6307,HILLGR01  ,1998,Grant,Hill,DET,N,5,176,97,29,7,36,37,10,2,12,12,92,42,16,13,1,0
6308,HILLTY01  ,1998,Tyrone,Hill,PHI,N,8,196,45,40,19,59,0,3,2,6,33,39,19,19,7,0,0
6309,HOIBEFR01 ,1998,Fred,Hoiberg,IND,N,4,20,4,3,0,3,2,3,0,0,1,4,2,0,0,0,0
6310,HONEYJE01 ,1998,Jerald,Honeycutt,PHI,N,6,12,2,0,1,1,0,0,0,1,3,5,1,0,0,3,0
6311,HORNAJE01 ,1998,Jeff,Hornacek,UTA,N,11,304,134,32,9,41,26,11,0,12,34,106,49,33,29,18,7
6312,HORRYRO01 ,1998,Robert,Horry,LAL,N,8,177,40,26,10,36,11,6,6,7,29,26,12,14,11,12,5
6313,HOUSTAL01 ,1998,Allan,Houston,NYK,N,20,783,370,48,6,54,51,8,1,50,40,305,135,103,91,36,9
6314,HUGHELA01 ,1998,Larry,Hughes,PHI,N,8,198,82,20,17,37,16,15,9,12,21,77,31,24,20,7,0
6315,HUNTELI01 ,1998,Lindsey,Hunter,DET,N,5,180,36,10,5,15,12,7,0,7,11,53,14,5,5,11,3
6316,IVERSAL01 ,1998,Allen,Iverson,PHI,N,8,358,228,19,14,33,39,20,2,24,19,214,88,52,37,53,15
6317,JACKSBO01 ,1998,Bobby,Jackson,MIN,N,4,27,4,3,1,4,2,0,0,1,3,10,2,0,0,3,0
6318,JACKSJA01 ,1998,Jaren,Jackson,SAS,N,17,345,140,35,6,41,18,13,0,20,33,131,50,13,9,86,31
6319,JACKSJI01 ,1998,Jim,Jackson,POR,N,13,265,95,22,8,30,19,7,1,18,26,72,26,42,38,18,5
6320,JACKSMA01 ,1998,Mark,Jackson,IND,N,13,451,146,45,14,59,112,14,1,35,32,103,51,42,30,34,14
6321,JAMESJE01 ,1998,Jerome,James,SAC,N,1,4,5,1,1,2,0,0,0,1,1,2,1,4,3,0,0
6322,JOHNSAN02 ,1998,Anthony,Johnson,ATL,N,9,111,24,6,3,9,10,1,1,5,9,29,8,10,7,2,1
6323,JOHNSAV01 ,1998,Avery,Johnson,SAS,N,17,653,215,33,9,42,126,20,1,50,30,187,91,47,32,3,1
6324,JOHNSER01 ,1998,Ervin,Johnson,MIL,N,3,92,13,10,8,18,1,2,5,0,9,13,6,2,1,0,0
6325,JOHNSLA01 ,1998,Larry,Johnson,NYK,N,20,683,229,75,22,97,31,21,1,33,64,204,87,46,31,82,24
6326,KEEFEAD01 ,1998,Adam,Keefe,UTA,N,10,101,41,17,7,24,3,4,3,8,17,30,18,5,5,0,0
6327,KERRST01  ,1998,Steve,Kerr,SAS,N,11,97,24,6,3,9,8,2,0,4,5,30,8,6,5,13,3
6328,KERSEJE01 ,1998,Jerome,Kersey,SAS,N,14,152,36,20,10,30,4,6,1,6,19,43,15,7,5,4,1
6329,KIDDJA01  ,1998,Jason,Kidd,PHO,N,3,126,45,6,1,7,31,5,1,9,12,43,18,7,5,16,4
6330,KINGGE03  ,1998,Gerard,King,SAS,N,8,14,4,4,0,4,1,0,1,1,2,4,2,0,0,0,0
6331,KLEINJO01 ,1998,Joe,Kleine,PHO,N,1,5,2,1,0,1,0,1,1,0,1,2,1,0,0,0,0
6332,KNIGHTR01 ,1998,Travis,Knight,LAL,N,3,10,3,5,0,5,1,0,0,3,7,3,1,2,1,0,0
6333,LAETTCH01 ,1998,Christian,Laettner,DET,N,5,123,51,8,6,14,11,4,1,3,14,47,20,14,11,0,0
6334,LENARVO01 ,1998,Voshon,Lenard,MIA,N,4,57,37,1,0,1,3,0,1,1,4,22,12,4,4,14,9
6335,LIVINRA01 ,1998,Randy,Livingston,PHO,N,3,24,16,2,5,7,2,1,0,2,6,15,6,4,4,1,0
6336,LONGGR01  ,1998,Grant,Long,ATL,N,9,358,105,46,28,74,8,18,4,23,27,88,36,44,32,4,1
6337,LONGLLU01 ,1998,Luc,Longley,PHO,N,3,51,4,7,2,9,1,3,0,2,2,12,2,0,0,0,0
6338,LUETY01   ,1998,Tyronn,Lue,LAL,N,3,33,14,2,0,2,6,2,0,4,4,17,7,0,0,2,0
6339,LYNCHGE01 ,1998,George,Lynch,PHI,N,8,249,72,25,28,53,16,18,2,13,30,65,29,17,12,6,2
6340,MACKSA01  ,1998,Sam,Mack,HOU,N,4,123,50,8,1,9,7,4,0,5,11,38,13,17,14,26,10
6341,MAHORRI01 ,1998,Rick,Mahorn,PHI,N,5,29,5,6,2,8,1,1,0,1,6,6,2,2,1,0,0
6342,MAJERDA01 ,1998,Dan,Majerle,MIA,N,5,152,20,26,3,29,6,5,2,3,15,26,5,7,5,22,5
6343,MALONKA01 ,1998,Karl,Malone,UTA,N,11,451,240,88,36,124,52,13,8,40,37,206,86,86,68,1,0
6344,MANNIDA01 ,1998,Danny,Manning,PHO,N,3,79,38,5,0,5,6,4,0,3,12,24,14,13,10,0,0
6345,MASHBJA01 ,1998,Jamal,Mashburn,MIA,N,5,152,50,9,4,13,10,2,0,10,11,49,19,9,6,14,6
6346,MAXWEVE01 ,1998,Vernon,Maxwell,SAC,N,5,129,56,7,4,11,5,6,0,6,12,60,19,10,7,35,11
6347,MCCLOGE01 ,1998,George,Mccloud,PHO,N,3,80,42,11,2,13,2,5,0,3,13,30,13,10,7,20,9
6348,MCKEYDE01 ,1998,Derrick,Mckey,IND,N,13,245,47,26,17,43,19,12,4,11,39,40,15,26,17,4,0
6349,MCKIEAA01 ,1998,Aaron,Mckie,PHI,N,6,97,20,11,4,15,11,4,0,1,17,23,7,7,6,1,0
6350,MCLEORO01 ,1998,Roshown,Mcleod,ATL,N,6,49,26,2,1,3,1,1,1,1,3,21,11,4,4,0,0
6351,MILLERE01 ,1998,Reggie,Miller,IND,N,13,481,263,38,13,51,34,9,3,21,26,199,79,86,77,84,28
6352,MITCHSA01 ,1998,Sam,Mitchell,MIN,N,4,131,40,9,5,14,6,1,2,8,13,40,15,12,9,6,1
6353,MOBLECU01 ,1998,Cuttino,Mobley,HOU,N,4,94,28,4,0,4,11,2,0,5,11,15,7,11,10,7,4
6354,MOHAMNA01 ,1998,Nazr,Mohammed,PHI,N,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6355,MONTRER01 ,1998,Eric,Montross,DET,N,5,70,7,10,3,13,0,0,2,0,15,6,3,2,1,0,0
6356,MORRICH01 ,1998,Chris,Morris,PHO,N,1,10,5,1,0,1,0,0,0,0,1,2,2,2,0,1,1
6357,MOURNAL01 ,1998,Alonzo,Mourning,MIA,N,5,194,108,34,7,41,4,8,14,12,19,73,38,49,32,0,0
6358,MULLICH01 ,1998,Chris,Mullin,IND,N,13,283,124,18,2,20,15,10,3,20,21,100,41,23,20,55,22
6359,MUTOMDI01 ,1998,Dikembe,Mutombo,ATL,N,9,380,113,89,36,125,11,5,23,18,28,71,40,47,33,0,0
6360,NESTERA01 ,1998,Radoslav,Nesterovic,MIN,N,3,29,8,3,4,7,3,0,0,1,4,8,4,0,0,0,0
6361,OBANCH01  ,1998,Charles,O'bannon,DET,N,4,9,4,0,1,1,1,0,0,3,0,3,2,0,0,0,0
6362,OLAJUHA01 ,1998,Hakeem,Olajuwon,HOU,N,4,123,53,24,5,29,2,5,3,5,18,54,23,8,7,0,0
6363,ONEAJE01  ,1998,Jermaine,O'neal,POR,N,9,55,14,9,8,17,1,0,3,2,11,10,4,12,6,0,0
6364,ONEASH01  ,1998,Shaquille,O'neal,LAL,N,8,315,213,49,44,93,18,7,23,18,29,155,79,118,55,0,0
6365,OSTERGR01 ,1998,Greg,Ostertag,UTA,N,11,261,44,47,18,65,6,2,24,8,27,35,13,28,18,0,0
6366,OUTLABO01 ,1998,Bo,Outlaw,ORL,N,4,83,18,12,3,15,2,1,8,6,9,10,6,13,6,0,0
6367,PATTEAN01 ,1998,Andrae,Patterson,MIN,N,2,7,0,3,1,4,2,0,0,1,1,0,0,0,0,0,0
6368,PATTERU01 ,1998,Ruben,Patterson,LAL,N,3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6369,PEELEAN01 ,1998,Anthony,Peeler,MIN,N,4,125,27,9,7,16,6,4,0,4,12,35,11,0,0,13,5
6370,PERDUWI01 ,1998,Will,Perdue,SAS,N,12,86,13,19,9,28,0,0,1,3,19,11,6,2,1,0,0
6371,PERKISA01 ,1998,Sam,Perkins,IND,N,13,146,53,23,2,25,6,0,3,7,13,35,18,9,6,24,11
6372,PIPPESC01 ,1998,Scottie,Pippen,HOU,N,4,172,73,27,20,47,22,7,3,13,12,70,23,26,21,22,6
6373,POLLASC01 ,1998,Scot,Pollard,SAC,N,5,74,15,6,5,11,1,4,6,2,13,9,6,5,3,0,0
6374,PORTETE01 ,1998,Terry,Porter,MIA,N,5,139,45,16,3,19,15,3,0,8,8,32,15,15,12,12,3
6375,PRICEBR01 ,1998,Brent,Price,HOU,N,4,98,33,5,3,8,14,4,1,6,5,24,11,6,6,14,5
6376,RATLITH01 ,1998,Theo,Ratliff,PHI,N,7,204,51,28,23,51,6,5,18,7,19,43,20,19,11,0,0
6377,REIDDO01  ,1998,Don,Reid,DET,N,4,21,4,2,2,4,1,0,0,0,2,3,2,0,0,0,0
6378,REIDJR01  ,1998,J.r.,Reid,LAL,N,8,178,26,33,9,42,3,4,5,2,33,28,10,8,6,0,0
6379,RICEGL01  ,1998,Glen,Rice,LAL,N,7,307,128,23,4,27,11,5,1,9,15,101,45,29,28,28,10
6380,RIDERIS01 ,1998,Isaiah,Rider,POR,N,13,426,214,33,17,50,31,11,0,33,30,163,70,71,63,26,11
6381,ROBERST01 ,1998,Stanley,Roberts,HOU,N,3,20,1,3,0,3,0,0,4,0,5,6,0,2,1,0,0
6382,ROBINCL02 ,1998,Clifford,Robinson,PHO,N,3,117,47,9,7,16,8,6,1,7,12,40,19,11,7,9,2
6383,ROBINDA01 ,1998,David,Robinson,SAS,N,17,600,265,132,36,168,43,28,40,40,61,180,87,126,91,0,0
6384,ROBINGL01 ,1998,Glenn,Robinson,MIL,N,3,118,62,21,4,25,5,3,2,10,5,51,21,18,16,8,4
6385,ROBINJA03 ,1998,James,Robinson,MIN,N,4,10,3,1,0,1,0,0,0,3,3,4,1,0,0,3,1
6386,ROOKSSE01 ,1998,Sean,Rooks,LAL,N,7,48,9,1,1,2,3,0,1,1,13,6,2,6,5,0,0
6387,ROSEJA01  ,1998,Jalen,Rose,IND,N,13,355,158,20,11,31,32,13,5,25,39,138,61,34,28,23,8
6388,ROSEMA01  ,1998,Malik,Rose,SAS,N,17,194,46,22,17,39,3,7,4,10,52,38,14,26,18,0,0
6389,RUSSEBR01 ,1998,Bryon,Russell,UTA,N,11,387,133,50,17,67,13,20,2,11,37,115,49,36,26,36,9
6390,SABONAR01 ,1998,Arvydas,Sabonis,POR,N,13,392,130,102,12,114,29,15,15,19,35,113,45,43,39,5,1
6391,SCHAYDA01 ,1998,Danny,Schayes,ORL,N,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6392,SEALYMA01 ,1998,Malik,Sealy,MIN,N,4,70,20,4,2,6,3,1,1,2,4,23,8,5,4,0,0
6393,SHEPPJE01 ,1998,Jeff,Sheppard,ATL,N,4,12,0,0,2,2,2,1,0,0,0,3,0,0,0,0,0
6394,SMITHJO01 ,1998,Joe,Smith,MIN,N,4,120,30,16,10,26,5,2,8,5,15,37,11,11,8,0,0
6395,SMITHST01 ,1998,Steve,Smith,ATL,N,9,356,156,17,14,31,30,14,2,21,32,153,54,43,39,33,9
6396,SMITSRI01 ,1998,Rik,Smits,IND,N,13,293,153,49,16,65,9,6,15,25,51,147,67,20,19,0,0
6397,SNOWER01  ,1998,Eric,Snow,PHI,N,8,306,99,30,3,33,57,8,1,25,26,88,37,27,22,13,3
6398,SPREWLA01 ,1998,Latrell,Sprewell,NYK,N,20,743,407,72,24,96,43,19,6,58,40,346,145,133,113,25,4
6399,STACKJE01 ,1998,Jerry,Stackhouse,DET,N,5,124,50,5,3,8,6,2,1,10,11,46,18,14,12,8,2
6400,STOCKJO01 ,1998,John,Stockton,UTA,N,11,352,122,25,11,36,92,18,1,31,32,105,42,46,34,12,4
6401,STOJAPR01 ,1998,Peja,Stojakovic,SAC,N,5,108,24,7,12,19,2,3,0,6,7,26,9,3,3,14,3
6402,STOUDDA01 ,1998,Damon,Stoudamire,POR,N,13,403,132,34,7,41,73,8,1,38,31,129,49,34,24,22,10
6403,STRICMA01 ,1998,Mark,Strickland,MIA,N,2,8,4,2,1,3,0,1,0,1,0,2,1,2,2,0,0
6404,STRONDE01 ,1998,Derek,Strong,ORL,N,1,16,4,0,0,0,0,1,0,1,2,2,1,2,2,0,0
6405,THOMAKU01 ,1998,Kurt,Thomas,NYK,N,20,419,106,72,38,110,7,15,12,19,76,118,45,23,16,0,0
6406,THOMATI01 ,1998,Tim,Thomas,MIL,N,3,60,23,8,4,12,1,1,1,5,11,18,8,12,7,2,0
6407,TRAYLRO01 ,1998,Robert,Traylor,MIL,N,3,45,16,6,6,12,2,2,4,4,15,9,7,4,2,0,0
6408,VAUGHJA01 ,1998,Jacque,Vaughn,UTA,N,2,6,3,0,0,0,2,0,0,0,2,2,1,0,0,1,1
6409,VAUGHLO01 ,1998,Loy,Vaught,DET,N,2,15,4,1,0,1,0,1,0,0,1,4,2,0,0,0,0
6410,WALLARA01 ,1998,Rasheed,Wallace,POR,N,13,468,193,46,17,63,20,20,11,16,50,146,75,58,42,9,1
6411,WALTERE01 ,1998,Rex,Walters,MIA,N,3,13,0,0,0,0,4,0,0,0,0,3,0,0,0,2,0
6412,WARDCH01  ,1998,Charlie,Ward,NYK,N,20,494,92,34,12,46,75,35,3,24,45,93,34,8,6,56,18
6413,WEATHCL01 ,1998,Clarence,Weatherspoon,MIA,N,5,112,29,17,4,21,2,7,1,3,8,26,9,17,11,0,0
6414,WEBBECH01 ,1998,Chris,Webber,SAC,N,5,192,74,34,13,47,20,9,5,20,20,80,31,25,10,7,2
6415,WESTMA01  ,1998,Mark,West,ATL,N,9,68,8,6,3,9,2,2,1,6,14,10,3,4,2,0,0
6416,WILKIDO01 ,1998,Dominique,Wilkins,ORL,N,1,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
6417,WILLICO02 ,1998,Corliss,Williamson,SAC,N,5,130,53,9,7,16,6,2,1,6,13,40,23,10,7,0,0
6418,WILLIHE01 ,1998,Herb,Williams,NYK,N,8,16,2,3,0,3,0,0,0,0,3,5,1,0,0,0,0
6419,WILLIJA02 ,1998,Jason,Williams,SAC,N,5,163,50,16,2,18,20,8,1,13,15,45,16,9,9,29,9
